"ID","MissionID","DepartureLocationID","DepartureDescription","DestinationID","DestinationDescription","RouteOrder","ETD","ATD","ETA","ATA","EngineStart","EngineStop","DelayReasonID","DateCreated","CreatedBy","DateModified","ModifiedBy","DelayComment","LegCodeID","Active","StopSAR"
"34310","88826","225","","706","","1000","","","8/10/2017 11:15:00 AM","","","","","","","8/10/2017 11:14:57 AM","K2:GOLDCOAST\david.gilson","","","False","False"
"34311","88826","706","","976","","1050","","","","","","","","","","","","","","False","False"
"34312","88826","976","","156","","1100","","","","","","","","","","","","","","False","False"
"34313","88826","156","","293","","1150","","","8/10/2017 4:20:00 PM","","","","","","","8/10/2017 4:33:50 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34314","88826","293","","225","","1200","","","","","","","","","","","","","","False","False"
"34323","88827","980","","340","","1000","","","8/10/2017 1:00:00 PM","","","","","","","8/10/2017 2:19:40 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34324","88827","340","","584","","1050","","","8/10/2017 3:30:00 PM","","","","","","","8/10/2017 4:34:10 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34325","88827","584","","980","","1100","","","","","","","","","","","","","","False","False"
"34326","88828","835","","353","","1000","","","8/10/2017 2:05:00 PM","","","","","","","8/10/2017 2:19:15 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34327","88828","353","","156","","1050","","","8/10/2017 3:50:00 PM","","","","","","","8/10/2017 4:33:26 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34328","88828","156","","835","","1100","","","","","","","","","","","","","","False","False"
"34329","88829","156","","841","","1000","","","8/10/2017 2:35:00 PM","","","","","","","8/10/2017 2:17:35 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34330","88829","841","","976","","1050","","","8/10/2017 4:00:00 PM","","","","","","","8/10/2017 4:32:00 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34331","88829","976","","156","","1100","","","","","","","","","","","","","","False","False"
"34339","88830","682","","17","","1000","","","8/10/2017 4:30:00 PM","","","","","","","8/10/2017 4:34:27 PM","K2:GOLDCOAST\david.gilson","","","False","False"
"34340","88830","17","","682","","1050","","","","","","","","","","","","","","","False"
"34349","88831","173","","514","","1000","","","","","","","","","","","","","","","False"
"34350","88831","514","","628","","1050","","","","","","","","","","","","","","","False"
"34351","88831","628","","976","","1100","","","","","","","","","","","","","","","False"
"34352","88831","976","","514","","1150","","","","","","","","","","","","","","","False"
"34353","88831","514","","976","","1200","","","","","","","","","","","","","","","False"
"34354","88831","976","","173","","1250","","","","","","","","","","","","","","","False"
"34345","88832","156","","448","","1000","","","","","","","","","","","","","","False","False"
"34346","88832","448","","156","","1050","","","","","","","","","","","","","","","False"
"34347","88833","835","","156","","1000","","","","","","","","","","","","","","False","False"
"34348","88833","156","","835","","1050","","","","","","","","","","","","","","","False"
"34355","88834","980","","584","","1000","","","","","","","","","","","","","","False","False"
"34356","88834","584","","980","","1050","","","","","","","","","","","","","","","False"
"34357","88835","980","","190","","1000","","","","","","","","","","","","","","False","False"
"34358","88835","190","","980","","1050","","","","","","","","","","","","","","","False"
"34390","88837","835","","353","","1000","","","","","","","","","","","","","","","False"
"34391","88837","353","","156","","1050","","","","","","","","","","","","","","","False"
"34392","88837","156","","448","","1100","","","","","","","","","","","","","","","False"
"34393","88837","448","","156","","1150","","","","","","","","","","","","","","","False"
"34394","88837","156","","835","","1200","","","","","","","","","","","","","","","False"
"34365","88838","156","","448","","1000","","","","","","","","","","","","","","False","False"
"34366","88838","448","","835","","1050","","","","","","","","","","","","","","","False"
"34367","88838","835","","156","","1100","","","","","","","","","","","","","","","False"
"34373","88839","190","","508","","1000","","","","","","","","","","","","","","","False"
"34374","88839","508","","234","","1050","","","","","","","","","","","","","","","False"
"34375","88839","234","","190","","1100","","","","","","","","","","","","","","","False"
"34385","88840","156","","835","","1000","","","","","","","","","","","","","","","False"
"34386","88840","835","","156","","1050","","","","","","","","","","","","","","","False"
"34387","88840","156","","225","","1100","","","","","","","","","","","","","","","False"
"34388","88840","225","","976","","1150","","","","","","","","","","","","","","","False"
"34389","88840","976","","156","","1200","","","","","","","","","","","","","","","False"
"34383","88841","835","","156","","1000","","","","","","","","","","","","","","","False"
"34384","88841","156","","835","","1050","","","","","","","","","","","","","","","False"
"34380","88842","980","","832","","1000","","","","","","","","","","","","","","False","False"
"34381","88842","832","","682","","1050","","","","","","","","","","","","","","","False"
"34382","88842","682","","980","","1100","","","","","","","","","","","","","","","False"
"34421","88843","980","","190","","1000","","","","","","","","","","","","","","","False"
"34422","88843","190","","980","","1050","","","","","","","","","","","","","","","False"
"34423","88843","980","","777","","1100","","","","","","","","","","","","","","","False"
"34424","88843","777","","980","","1150","","","","","","","","","","","","","","","False"
"34400","88844","225","","293","","1000","","","","","","","","","","","","","","False","False"
"34401","88844","293","","976","","1050","","","","","","","","","","","","","","","False"
"34402","88844","976","","225","","1100","","","","","","","","","","","","","","","False"
"34415","88845","173","","931","","1000","","","","","","","","","","","","","","","False"
"34416","88845","931","","514","","1050","","","","","","","","","","","","","","","False"
"34417","88845","514","","976","","1100","","","","","","","","","","","","","","","False"
"34418","88845","976","","1058","","1150","","","","","","","","","","","","","","","False"
"34419","88845","1058","","156","","1200","","","","","","","","","","","","","","","False"
"34420","88845","156","","173","","1250","","","","","","","","","","","","","","","False"
"34403","88846","156","","835","","1000","","","","","","","","","","","","","","False","False"
"34404","88846","835","","156","","1050","","","","","","","","","","","","","","","False"
"34405","88847","835","","584","","1000","","","","","","","","","","","","","","False","False"
"34406","88847","584","","448","","1050","","","","","","","","","","","","","","","False"
"34407","88847","448","","156","","1100","","","","","","","","","","","","","","","False"
"34408","88847","156","","835","","1150","","","","","","","","","","","","","","","False"
"34409","88848","682","","660","","1000","","","","","","","","","","","","","","False","False"
"34410","88848","660","","682","","1050","","","","","","","","","","","","","","","False"
"34425","88849","835","","399","","1000","","","","","","","","","","","","","","False","False"
"34426","88849","399","","156","","1050","","","10/10/2017 8:35:00 AM","","","","","","","10/10/2017 7:53:21 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34427","88849","156","","835","","1100","","","10/10/2017 1:00:00 PM","","","","","","","10/10/2017 11:26:16 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34459","88850","156","","225","","1000","","","","","","","","","","","","","","False","False"
"34460","88850","225","","976","","1050","","","","","","","","","","","","","","False","False"
"34461","88850","976","","156","","1100","","","10/10/2017 4:30:00 PM","","","","","","","10/10/2017 3:53:17 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34462","88850","156","","514","","1150","","","","","","","","","","","","","","False","False"
"34463","88850","514","","976","","1200","","","","","","","","","","","","","","False","False"
"34464","88850","976","","156","","1250","","","","","","","","","","","","","","False","False"
"34431","88851","980","","682","","1000","","","10/10/2017 10:10:00 AM","","","","","","","10/10/2017 9:02:59 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34432","88851","682","","980","","1050","","","10/10/2017 12:30:00 PM","","","","","","","10/10/2017 11:25:25 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34433","88852","173","","399","","1000","","","","","","","","","","","","","","False","False"
"34434","88852","399","","156","","1050","","","10/10/2017 11:20:00 AM","","","","","","","10/10/2017 10:13:41 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34435","88852","156","","173","","1100","","","10/10/2017 1:45:00 PM","","","","","","","10/10/2017 12:58:57 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34451","88853","156","","448","","1000","","","","","","","","","","","","","","False","False"
"34452","88853","448","","156","","1050","","","","","","","","","","","","","","False","False"
"34453","88853","156","","173","","1100","","","10/10/2017 2:30:00 PM","","","","","","","10/10/2017 2:30:30 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34454","88853","173","","156","","1150","","","10/10/2017 3:40:00 PM","","","","","","","10/10/2017 2:50:28 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34438","88854","980","","190","","1000","","","10/10/2017 12:30:00 PM","","","","","","","10/10/2017 11:28:25 AM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34439","88854","190","","980","","1050","","","10/10/2017 12:45:00 PM","","","","","","","10/10/2017 12:06:11 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34440","88854","980","","1202","","1100","","","10/10/2017 4:00:00 PM","","","","","","","10/10/2017 2:32:22 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34441","88854","1202","","156","","1150","","","","","","","","","","","","","","False","False"
"34442","88854","156","","980","","1200","","","","","","","","","","","","","","False","False"
"34455","88855","190","","260","","1000","","","","","","","","","","","","","","False","False"
"34456","88855","260","","190","","1050","","","","","","","","","","","","","","False","False"
"34457","88855","190","","50","","1100","","","10/10/2017 3:30:00 PM","","","","","","","10/10/2017 2:31:23 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34458","88855","50","","190","","1150","","","10/10/2017 5:30:00 PM","","","","","","","10/10/2017 4:00:03 PM","K2:GOLDCOAST\tony.bennett","","","False","False"
"34470","88857","835","","654","","1000","","","","","","","","","","","","","","","False"
"34471","88857","654","","584","","1050","","","","","","","","","","","","","","","False"
"34472","88857","584","","980","","1100","","","","","","","","","","","","","","","False"
"34473","88857","980","","353","","1150","","","","","","","","","","","","","","","False"
"34474","88857","353","","399","","1200","","","","","","","","","","","","","","","False"
"34475","88857","399","","835","","1250","","","","","","","","","","","","","","","False"
"34478","88858","682","","486","","1000","","","","","","","","","","","","","","False","False"
"34479","88858","486","","682","","1050","","","","","","","","","","","","","","","False"
"34480","88859","835","","70","","1000","","","","","","","","","","","","","","False","False"
"34481","88859","70","","156","","1050","","","","","","","","","","","","","","","False"
"34482","88859","156","","835","","1100","","","","","","","","","","","","","","","False"
"34483","88860","173","","835","","1000","","","","","","","","","","","","","","False","False"
"34484","88860","835","","156","","1050","","","","","","","","","","","","","","","False"
"34485","88860","156","","173","","1100","","","","","","","","","","","","","","","False"
"34486","88861","225","","976","","1000","","","","","","","","","","","","","","False","False"
"34487","88861","976","","225","","1050","","","","","","","","","","","","","","","False"
"34488","88862","190","","565","","1000","","","","","","","","","","","","","","False","False"
"34489","88862","565","","50","","1050","","","","","","","","","","","","","","","False"
"34490","88862","50","","190","","1100","","","","","","","","","","","","","","","False"
"34491","88863","980","","1033","","1000","","","","","","","","","","","","","","False","False"
"34492","88863","1033","","980","","1050","","","","","","","","","","","","","","","False"
"34493","88864","835","","343","","1000","","","11/10/2017 8:40:00 AM","","","","","","","11/10/2017 8:37:29 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34494","88864","343","","173","","1050","","","11/10/2017 10:30:00 AM","","","","","","","11/10/2017 10:09:33 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34495","88864","173","","835","","1100","","","11/10/2017 12:00:00 PM","","","","","","","11/10/2017 11:20:04 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34512","88865","980","","146","","1000","","","","","","","","","","","","","","False","False"
"34513","88865","146","","980","","1050","","","","","","","","","","","","","","False","False"
"34514","88865","980","","584","","1100","","","11/10/2017 12:10:00 PM","","","","","","","11/10/2017 11:26:44 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34515","88865","584","","980","","1150","","","11/10/2017 1:20:00 PM","","","","","","","11/10/2017 12:33:47 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34498","88866","156","","448","","1000","11/10/2017 9:00:00 AM","","11/10/2017 11:20:00 AM","","","","","","","11/10/2017 12:13:48 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34499","88866","448","","514","","1050","11/10/2017 10:30:00 AM","","11/10/2017 1:20:00 PM","","","","","","","11/10/2017 1:02:39 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34500","88866","514","","156","","1100","11/10/2017 12:00:00 PM","","11/10/2017 2:20:00 PM","","","","","","","11/10/2017 2:12:59 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34533","88866","156","","173","","1150","11/10/2017 4:30:00 PM","","","","","","","","","11/10/2017 4:14:42 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34503","88868","190","","455","","1000","","","11/10/2017 11:00:00 AM","","","","","","","11/10/2017 9:07:07 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34504","88868","455","","190","","1050","","","11/10/2017 1:50:00 PM","","","","","","","11/10/2017 12:06:07 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34505","88869","173","","835","","1000","11/10/2017 8:30:00 AM","","11/10/2017 9:25:00 AM","","","","","","","11/10/2017 8:47:32 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34506","88869","835","","569","","1050","11/10/2017 9:30:00 AM","","11/10/2017 11:20:00 AM","","","","","","","11/10/2017 9:43:24 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34507","88869","569","","156","","1100","11/10/2017 12:00:00 PM","","11/10/2017 1:45:00 PM","","","","","","","11/10/2017 12:05:44 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34508","88869","156","","835","","1150","11/10/2017 3:00:00 PM","","11/10/2017 4:00:00 PM","","","","","","","11/10/2017 2:59:11 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34541","88869","835","","173","","1200","11/10/2017 5:00:00 PM","","","","","","","","","11/10/2017 5:12:48 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34528","88871","156","","173","","1000","11/10/2017 1:00:00 PM","","","","","","","","","11/10/2017 5:10:14 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34540","88871","173","","156","","1050","11/10/2017 7:00:00 PM","","","","","","","","","11/10/2017 5:10:24 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34529","88872","682","","743","","1000","","","","","","","","","","","","","","False","False"
"34530","88872","743","","682","","1050","","","","","","","","","","","","","","False","False"
"34531","88872","682","","1142","","1100","","","11/10/2017 4:40:00 PM","","","","","","","11/10/2017 4:25:52 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34532","88872","1142","","682","","1150","","","","","","","","","","","","","","False","False"
"34523","88873","835","","569","","1000","","","11/10/2017 2:35:00 PM","","","","","","","11/10/2017 2:13:27 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34524","88873","569","","353","","1050","","","11/10/2017 3:55:00 PM","","","","","","","11/10/2017 4:00:12 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34525","88873","353","","835","","1100","","","11/10/2017 4:50:00 PM","","","","","","","11/10/2017 4:16:11 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34526","88874","980","","584","","1000","","","11/10/2017 3:45:00 PM","","","","","","","11/10/2017 4:00:30 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34527","88874","584","","980","","1050","","","11/10/2017 5:05:00 PM","","","","","","","11/10/2017 4:16:36 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34542","88876","156","","448","","1000","","","","","","","","","","","","","","False","False"
"34543","88876","448","","156","","1050","","","","","","","","","","","","","","","False"
"34544","88877","173","","156","","1000","","","","","","","","","","","","","","False","False"
"34545","88877","156","","173","","1050","","","","","","","","","","","","","","","False"
"34546","88878","835","","569","","1000","","","","","","","","","","","","","","False","False"
"34547","88878","569","","353","","1050","","","","","","","","","","","","","","","False"
"34548","88878","353","","835","","1100","","","","","","","","","","","","","","","False"
"34549","88879","225","","976","","1000","11/10/2017 8:00:00 PM","","","","","","","","","11/10/2017 7:01:06 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34550","88879","976","","156","","1050","11/10/2017 10:00:00 PM","","","","","","","","","11/10/2017 7:01:19 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34551","88880","190","","804","","1000","","","","","","","","","","","","","","False","False"
"34552","88880","804","","190","","1050","","","","","","","","","","","","","","","False"
"34555","88881","682","","1142","","1000","","","","","","","","","","","","","","","False"
"34556","88881","1142","","242","","1050","","","","","","","","","","","","","","","False"
"34557","88881","242","","682","","1100","","","","","","","","","","","","","","","False"
"34591","88882","682","","320","","1000","","","","","","","","","","","","","","False","False"
"34592","88882","320","","682","","1050","","","","","","","","","","","","","","False","False"
"34593","88882","682","","318","","1100","","","","","","","","","","","","","","False","False"
"34594","88882","318","","682","","1150","","","12/10/2017 4:05:00 PM","","","","","","","12/10/2017 4:43:48 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34560","88883","980","","682","","1000","","","12/10/2017 9:50:00 AM","","","","","","","12/10/2017 10:17:58 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34561","88883","682","","980","","1050","","","12/10/2017 12:45:00 PM","","","","","","","12/10/2017 11:39:44 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34562","88884","835","","353","","1000","","","","","","","","","","","","","","False","False"
"34563","88884","353","","173","","1050","","","12/10/2017 9:55:00 AM","","","","","","","12/10/2017 10:16:50 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34564","88884","173","","156","","1100","","","12/10/2017 11:30:00 AM","","","","","","","12/10/2017 11:38:33 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34565","88884","156","","353","","1150","","","12/10/2017 4:30:00 PM","","","","","","","12/10/2017 4:41:07 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34566","88884","353","","835","","1200","","","12/10/2017 3:45:00 PM","","","","","","","12/10/2017 4:42:29 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34599","88885","173","","156","","1000","","","","","","","","","","","","","","","False"
"34600","88885","156","","112","","1050","","","","","","","","","","","","","","","False"
"34601","88885","112","","173","","1100","","","","","","","","","","","","","","","False"
"34595","88886","835","","156","","1000","","","","","","","","","","","","","","False","False"
"34596","88886","156","","399","","1050","","","","","","","","","","","","","","False","False"
"34597","88886","399","","353","","1100","","","12/10/2017 4:30:00 PM","","","","","","","12/10/2017 4:43:12 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34598","88886","353","","835","","1150","","","","","","","","","","","","","","False","False"
"34602","88887","156","","888","","1000","","","","","","","","","","","","","","","False"
"34603","88887","888","","976","","1050","","","","","","","","","","","","","","","False"
"34604","88887","976","","156","","1100","","","","","","","","","","","","","","","False"
"34581","88888","980","","458","","1000","","","","","","","","","","","","","","","False"
"34582","88888","458","","980","","1050","","","","","","","","","","","","","","","False"
"34583","88889","156","","293","","1000","","","","","","","","","","","","","","False","False"
"34584","88889","293","","1202","","1050","","","","","","","","","","","","","","","False"
"34585","88889","1202","","156","","1100","","","","","","","","","","","","","","","False"
"34605","88890","156","","293","","1000","12/10/2017 7:15:00 PM","","","","","","","","","12/10/2017 9:32:12 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34606","88890","293","","225","","1050","12/10/2017 9:45:00 PM","","","","","","","","","12/10/2017 9:32:18 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34607","88890","225","","1202","","1100","12/10/2017 11:00:00 PM","","","","","","","","","12/10/2017 9:32:26 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34608","88890","1202","","156","","1150","13/10/2017 1:00:00 AM","","","","","","","","","12/10/2017 9:32:36 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34609","88891","173","","156","","1000","12/10/2017 7:40:00 PM","","","","","","","","","12/10/2017 11:55:20 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34610","88891","156","","173","","1050","12/10/2017 10:00:00 PM","","","","","","","","","12/10/2017 11:55:26 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34629","88891","173","","156","","1100","12/10/2017 11:30:00 PM","","","","","","","","","12/10/2017 11:55:32 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34630","88891","156","","173","","1150","13/10/2017 1:00:00 AM","","","","","","","","","12/10/2017 11:55:43 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34621","88892","835","","399","","1000","12/10/2017 7:30:00 PM","","","","","","","","","12/10/2017 7:59:25 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34622","88892","399","","607","","1050","12/10/2017 8:30:00 PM","","","","","","","","","12/10/2017 7:59:32 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34623","88892","607","","605","","1100","12/10/2017 9:30:00 PM","","","","","","","","","12/10/2017 7:59:37 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34624","88892","605","","156","","1150","12/10/2017 10:30:00 PM","","","","","","","","","12/10/2017 7:59:46 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34625","88892","156","","605","","1200","12/10/2017 11:45:00 PM","","","","","","","","","12/10/2017 11:10:48 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34628","88892","605","","448","","1250","13/10/2017 12:45:00 AM","","","","","","","","","12/10/2017 11:10:58 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34631","88892","448","","156","","1300","13/10/2017 1:45:00 AM","","","","","","","","","13/10/2017 12:03:21 AM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34632","88892","156","","835","","1350","13/10/2017 3:00:00 AM","","","","","","","","","13/10/2017 12:03:27 AM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34614","88893","980","","190","","1000","","","","","","","","","","","","","","False","False"
"34615","88893","190","","156","","1050","","","","","","","","","","","","","","","False"
"34616","88893","156","","980","","1100","","","","","","","","","","","","","","","False"
"34617","88894","225","","314","","1000","12/10/2017 7:30:00 PM","","","","","","","","","12/10/2017 7:51:10 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34618","88894","314","","888","","1050","12/10/2017 9:00:00 PM","","","","","","","","","12/10/2017 7:51:16 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34619","88894","888","","156","","1100","12/10/2017 10:00:00 PM","","","","","","","","","12/10/2017 7:51:22 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34620","88894","156","","225","","1150","13/10/2017 12:15:00 AM","","","","","","","","","12/10/2017 7:51:32 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34626","88895","190","","980","","1000","","","","","","","","","","","","","","False","False"
"34627","88895","980","","190","","1050","","","","","","","","","","","","","","","False"
"34633","88896","682","","1142","","1000","13/10/2017 2:00:00 AM","","","","","","","","","13/10/2017 1:40:48 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34634","88896","1142","","682","","1050","13/10/2017 3:00:00 AM","","","","","","","","","13/10/2017 1:40:54 AM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34664","88897","835","","156","","1000","","","","","","","","","","","","","","False","False"
"34665","88897","156","","343","","1050","","","13/10/2017 1:40:00 PM","","","","","","","13/10/2017 2:14:09 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34666","88897","343","","173","","1100","","","13/10/2017 3:30:00 PM","","","","","","","13/10/2017 4:07:50 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34667","88897","173","","835","","1150","","","13/10/2017 5:30:00 PM","","","","","","","13/10/2017 5:17:20 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34637","88898","156","","173","","1000","","","13/10/2017 9:30:00 AM","","","","","","","13/10/2017 10:16:37 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34638","88898","173","","156","","1050","","","13/10/2017 11:50:00 AM","","","","","","","13/10/2017 11:32:55 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34639","88899","682","","743","","1000","","","13/10/2017 11:20:00 AM","","","","","","","13/10/2017 11:36:30 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34640","88899","743","","682","","1050","","","13/10/2017 12:30:00 PM","","","","","","","13/10/2017 12:11:40 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34641","88900","835","","353","","1000","","","13/10/2017 11:00:00 AM","","","","","","","13/10/2017 10:18:10 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34642","88900","353","","835","","1050","","","13/10/2017 12:05:00 PM","","","","","","","13/10/2017 11:35:11 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34643","88900","835","","607","","1100","","","","","","","","","","","","","","False","False"
"34644","88900","607","","156","","1150","","","13/10/2017 2:40:00 PM","","","","","","","13/10/2017 2:15:23 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34645","88900","156","","448","","1200","","","","","","","","","","","","","","False","False"
"34646","88900","448","","835","","1250","","","13/10/2017 5:45:00 PM","","","","","","","13/10/2017 5:17:38 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34668","88901","156","","1202","","1000","","","13/10/2017 12:40:00 PM","","","","","","","13/10/2017 3:43:51 PM","K2:GOLDCOAST\robert.jacobsen","","","False","False"
"34669","88901","1202","","841","","1050","","","13/10/2017 1:45:00 PM","","","","","","","13/10/2017 3:44:04 PM","K2:GOLDCOAST\robert.jacobsen","","","False","False"
"34670","88901","841","","1202","","1100","","","13/10/2017 3:45:00 PM","","","","","","","13/10/2017 3:47:44 PM","K2:GOLDCOAST\robert.jacobsen","","","False","False"
"34671","88901","1202","","293","","1150","","","13/10/2017 5:45:00 PM","","","","","","","13/10/2017 5:12:18 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34672","88901","293","","156","","1200","","","13/10/2017 7:35:00 PM","","","","","","","13/10/2017 6:15:16 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34652","88902","980","","810","","1000","","","13/10/2017 12:00:00 PM","","","","","","","13/10/2017 11:33:28 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34653","88902","810","","190","","1050","","","13/10/2017 2:00:00 PM","","","","","","","13/10/2017 2:14:44 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34654","88902","190","","980","","1100","","","13/10/2017 3:00:00 PM","","","","","","","13/10/2017 2:32:47 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34655","88903","190","","65","","1000","","","13/10/2017 12:30:00 PM","","","","","","","13/10/2017 11:36:02 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34656","88903","65","","455","","1050","","","13/10/2017 1:30:00 PM","","","","","","","13/10/2017 2:13:30 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34657","88903","455","","190","","1100","","","13/10/2017 4:25:00 PM","","","","","","","13/10/2017 4:06:53 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34673","88905","980","","458","","1000","","","13/10/2017 7:55:00 PM","","","","","","","13/10/2017 7:02:51 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34674","88905","458","","980","","1050","","","13/10/2017 9:05:00 PM","","","","","","","13/10/2017 8:19:12 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34675","88906","682","","320","","1000","13/10/2017 7:30:00 PM","","13/10/2017 8:05:00 PM","","","","","","","13/10/2017 8:25:42 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34676","88906","320","","980","","1050","13/10/2017 9:30:00 PM","","13/10/2017 10:35:00 PM","","","","","","","13/10/2017 8:52:22 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34677","88906","980","","486","","1100","13/10/2017 12:30:00 AM","","","","","","","","","13/10/2017 8:26:02 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34684","88906","486","","682","","1150","13/10/2017 2:30:00 AM","","","","","","","","","13/10/2017 10:26:26 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34678","88907","156","","514","","1000","","","","","","","","","","","","","","False","False"
"34679","88907","514","","156","","1050","","","","","","","","","","","","","","","False"
"34680","88908","173","","156","","1000","13/10/2017 9:30:00 PM","","13/10/2017 11:15:00 PM","","","","","","","13/10/2017 10:25:06 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
